s_num,s_c,s_l,e_l,s_pos,rmse
4,"[373.28677657426465, 262.57707947334706, 364.2008450058072, 200.42158477437292, nan, nan]","[0.18672166332681772, 0.2530388060400843, 0.38673371309959287, 0.16349024820114957, nan, nan]",2.437628267046883,"[0.37, 0.39, 0.39, 0.35000000000000003, nan, nan]",1.827363010179988
6,"[377.12751382771205, 378.256188291375, 183.3462710767853, 387.37065973713015, 255.98348972219105, 444.3937403613695]","[0.1802518448502185, 0.322707317910892, 0.3012165500448525, 0.2181476734128102, 0.2777385749468415, 0.3021808701573384]",3.108925608663735,"[0.37, 0.4, 0.31, 0.4, -0.04, -0.13]",1.9376667969476489
3,"[233.89078044243615, 232.23025903056947, 498.604597901174, nan, nan, nan]","[0.36386898560775993, 0.22943886871767114, 0.17644777588617452, nan, nan, nan]",0.817348989053146,"[-0.12, 0.14, 0.4, nan, nan, nan]",0.6950476268527539
5,"[221.71095375918125, 333.2094160230113, 305.73713783392606, 179.00350662608903, 249.95989392664626, nan]","[0.1615678897192124, 0.1780101252351863, 0.3923315699356593, 0.3104678227601918, 0.19345603088933386, nan]",2.685117278168161,"[0.39, 0.4, 0.4, -0.13, 0.38, nan]",1.5729793951398106
3,"[436.4349570392583, 220.4520670731013, 464.6482623690379, nan, nan, nan]","[0.22463242462070943, 0.3355014760850501, 0.25861020895725984, nan, nan, nan]",0.6936584940116164,"[0.25, -0.05, 0.37, nan, nan, nan]",1.2176423703047807
6,"[490.44885659489495, 456.97151628281625, 322.4160277862364, 188.53411351290134, 248.8438255213093, 460.8905046124109]","[0.35957515278776164, 0.3286963134265885, 0.15980024280727023, 0.28312285103212004, 0.18554483637226202, 0.3254393785914391]",0.1101381252741828,"[-0.26, 0.09, 0.27, -0.01, 0.34, -0.06]",0.5771829550044472
5,"[365.5983871432719, 289.1731140840044, 358.42129898358496, 366.3606261194159, 187.23820267888613, nan]","[0.19516975580019996, 0.21553449548381903, 0.1692070970974037, 0.27140069637217046, 0.15543701428793497, nan]",0.5283722904691668,"[-0.01, 0.12, 0.32, -0.16, 0.35000000000000003, nan]",0.6932135489118133
5,"[260.5512104471313, 328.6947108779897, 305.8807868392962, 222.95634825731668, 165.90969223845474, nan]","[0.18705160174049648, 0.17605223913028115, 0.34605321273744055, 0.25568806793195464, 0.308951960538302, nan]",3.205536799470343,"[0.39, 0.4, 0.39, 0.4, 0.38, nan]",1.8968646759946488
5,"[166.93892909594803, 424.3600435557653, 298.55044417331976, 274.1105371371247, 497.7791255537571, nan]","[0.1965947658843556, 0.28307144470506795, 0.18262905231705537, 0.2811032774222708, 0.28155011796475354, nan]",0.7519450194936006,"[0.12, -0.2, 0.24, -0.1, 0.39, nan]",1.196971894464406
3,"[334.4378762947574, 393.72530170755454, 499.2642814061024, nan, nan, nan]","[0.31179315140358965, 0.22458712475998066, 0.2811450981806285, nan, nan, nan]",1.074106080866014,"[-0.08, 0.33, 0.38, nan, nan, nan]",1.3762966348349064
4,"[429.5789329849534, 406.8711541002294, 209.99223548808203, 229.76034156011775, nan, nan]","[0.2603730160186244, 0.3422361806900963, 0.15945663445714578, 0.2973662118198105, nan, nan]",1.0196146447622556,"[0.4, -0.19, 0.4, 0.16, nan, nan]",1.1157202820885794
4,"[350.92691374772875, 317.91562743718754, 419.5525985298625, 330.81063644428826, nan, nan]","[0.33295067521104194, 0.24600711168762956, 0.33689316855579093, 0.16290680421847045, nan, nan]",1.4311641357513638,"[-0.13, 0.37, 0.38, 0.27, nan, nan]",1.5870500298208543
5,"[487.2987325533037, 335.98311098119245, 364.14047326703525, 463.09606594824345, 345.98754572277505, nan]","[0.2024609683993748, 0.25301844637504833, 0.16879828155292678, 0.1702662931603714, 0.38057204641324327, nan]",4.294284999284868,"[0.37, 0.16, 0.4, 0.35000000000000003, -0.23, nan]",1.7371637265332935
2,"[405.70035684012623, 396.86062948037045, nan, nan, nan, nan]","[0.28584721098905497, 0.36174778549028597, nan, nan, nan, nan]",0.1207818946128924,"[0.33, 0.39, nan, nan, nan, nan]",1.5296198366342797
5,"[215.06683870013512, 395.349822101046, 183.08150823201436, 451.57987969586503, 438.671106912367, nan]","[0.17703490482279965, 0.38047239836545144, 0.37817576106190565, 0.3111662489414406, 0.3887387368180505, nan]",1.3488705341973628,"[0.39, 0.37, -0.21, 0.39, -0.13, nan]",1.94756348865417
3,"[375.9430015056802, 274.0392019003019, 455.4965343815054, nan, nan, nan]","[0.3398666409440762, 0.26316624439150604, 0.27195193324718026, nan, nan, nan]",1.798862173504715,"[0.4, 0.37, 0.39, nan, nan, nan]",1.913976442922437
6,"[498.1255229430297, 462.75244472687245, 190.16826700015943, 391.4825620346661, 388.95110287942737, 444.15028686645337]","[0.34088996957297135, 0.33921791004493906, 0.21855652419214947, 0.21313677609396472, 0.3025848732151015, 0.3288402176799954]",1.1552168277967756,"[0.04, -0.24, 0.4, 0.27, 0.0, 0.37]",1.5791146900440485
3,"[342.96050054900695, 261.0484578543933, 380.4025711570539, nan, nan, nan]","[0.352244447557282, 0.17395010749658008, 0.3683415073399647, nan, nan, nan]",0.1383459796634889,"[0.36, 0.39, -0.3, nan, nan, nan]",0.9770080743789992
5,"[294.2356894682351, 315.132264793667, 385.7607818706065, 329.7738385840844, 380.6005762622657, nan]","[0.29507291187979523, 0.1630883064544003, 0.2771377570168819, 0.3232338393830983, 0.17019506991269423, nan]",2.209571868911339,"[0.39, 0.38, 0.0, 0.04, 0.34, nan]",1.192909409236433
5,"[453.0924336795849, 472.9760645392991, 388.948493073564, 361.0573783794292, 190.91227022093915, nan]","[0.31794614680505495, 0.15869735146682445, 0.3445690035935786, 0.24399833050316275, 0.2717661807587195, nan]",1.8389759155815169,"[0.08, 0.37, -0.15, 0.4, -0.11, nan]",1.0378127566182953
6,"[446.2196957037778, 363.58121933549165, 488.250724282098, 168.4792756317409, 276.5334979426449, 245.5205917640298]","[0.3139112187663802, 0.2900417960586326, 0.3319563465865703, 0.34360271273452003, 0.21361289037776798, 0.20991904438478834]",1.4513196886195034,"[0.4, 0.4, -0.04, -0.29, 0.0, 0.26]",1.7273653984641977
5,"[268.66216798009145, 257.62251613168576, 408.6184886876159, 389.2066531914407, 336.4243915662994, nan]","[0.17678824482554198, 0.16606936544591103, 0.3136522766649813, 0.24044525573880712, 0.36600084078383277, nan]",1.010673744107986,"[0.4, 0.39, -0.26, 0.12, -0.01, nan]",0.8712665774028915
5,"[402.988573313689, 222.3168805391768, 250.09591868062455, 225.3461570388218, 351.57668369108444, nan]","[0.18017217672301838, 0.1633736959519163, 0.2971219260494547, 0.27221862804783936, 0.2655036926902983, nan]",1.7533709282184762,"[0.39, 0.38, -0.04, 0.33, -0.05, nan]",1.0017871525747897
5,"[200.35650685897699, 316.54830019543675, 163.7545799174261, 397.566520206941, 176.55766978287318, nan]","[0.18635381601209902, 0.2987139482151704, 0.3081177323807138, 0.24168181921442194, 0.3442943307674346, nan]",0.3709566714670775,"[0.39, 0.05, 0.02, 0.34, -0.27, nan]",0.7845218997854004
6,"[360.99008195519934, 186.53447362927153, 457.566314289676, 181.88347240787218, 393.10619076614444, 471.38806166428725]","[0.250761633674405, 0.3367589201839204, 0.2579010639064856, 0.23935377270283387, 0.3656637736550281, 0.3542711722133139]",0.905378497077124,"[0.35000000000000003, -0.22, 0.37, 0.0, 0.11, -0.31]",1.2247382720984987
6,"[399.7537164825177, 458.65623650862597, 371.77632460262885, 437.57153949685903, 333.5092802047114, 429.21029696484817]","[0.3400391921011603, 0.22872419994271878, 0.3506703789768577, 0.17743302720175538, 0.1706411920543659, 0.1790699163271714]",4.149787801130537,"[-0.02, 0.2, -0.29, 0.37, 0.32, 0.39]",1.7201540850402004
4,"[310.20298201938016, 181.50928684715424, 350.5386608115046, 227.52936200471459, nan, nan]","[0.18509883398646731, 0.3833661498900275, 0.22635557736984266, 0.23145685724351253, nan, nan]",2.03298583270761,"[0.39, 0.37, 0.38, 0.31, nan, nan]",1.516433163506327
3,"[237.9436740384151, 302.93963572825925, 473.3052272919648, nan, nan, nan]","[0.31179441493123555, 0.2723189396876856, 0.2578202120280736, nan, nan, nan]",0.7849588561210707,"[0.02, 0.37, 0.37, nan, nan, nan]",1.2040255347459377
2,"[308.5224407161767, 163.0724401802012, nan, nan, nan, nan]","[0.16475767517422316, 0.23959037068659939, nan, nan, nan, nan]",0.0021969563438739,"[0.4, 0.23, nan, nan, nan, nan]",0.4957573436176616
3,"[186.13117626100265, 322.7589460136539, 390.94543719981345, nan, nan, nan]","[0.2427177776507817, 0.15495520466246426, 0.23768839963132954, nan, nan, nan]",1.7578303385762273,"[0.3, 0.37, 0.39, nan, nan, nan]",1.09829314840129
5,"[324.40277721062864, 247.40082418453977, 176.94895969640606, 383.24660676773715, 455.9924149503313, nan]","[0.31728197489601373, 0.3914066146763908, 0.15516060936950837, 0.23973927669356115, 0.2625532494020487, nan]",2.684759760592617,"[0.39, 0.04, 0.35000000000000003, 0.39, 0.32, nan]",1.9980022720628363
3,"[412.82998157503624, 411.87330672424116, 166.78738069482134, nan, nan, nan]","[0.20238189346315333, 0.3268410427474706, 0.21863631974015255, nan, nan, nan]",0.3227248116021564,"[0.38, 0.04, 0.26, nan, nan, nan]",0.6878394712982511
6,"[419.90792122500045, 485.9920319434782, 197.343249361097, 303.18394378411324, 317.3585477532465, 321.4953024703085]","[0.17770359520350854, 0.20517194342038478, 0.329817537535663, 0.17619637345429462, 0.34282218097383166, 0.23089156056778093]",2.769334874456031,"[0.37, 0.12, 0.1, 0.4, -0.03, 0.28]",1.4523726946349342
2,"[400.5405896981219, 180.75071778847297, nan, nan, nan, nan]","[0.19172508532443922, 0.272145785672133, nan, nan, nan, nan]",0.3159834390846683,"[0.36, 0.34, nan, nan, nan, nan]",0.7362753800301227
6,"[159.07474614202764, 172.55301689342846, 421.5508005875074, 415.068374770481, 401.34008073591383, 408.5290965318641]","[0.21598138449224644, 0.34850786922604815, 0.15087213254718468, 0.24928407901973743, 0.22791148181329382, 0.17237812103302816]",4.108402060859927,"[0.37, -0.17, 0.34, 0.38, 0.0, 0.38]",1.599397976914373
4,"[281.85266280451026, 407.16291873849895, 347.9703280165097, 185.8443576730283, nan, nan]","[0.1970349232180494, 0.16826184164619598, 0.15898039422162533, 0.24400151095287245, nan, nan]",2.66553633419063,"[0.39, 0.3, 0.39, 0.06, nan, nan]",1.0901908349864342
6,"[336.78811989583573, 438.1603959590825, 167.07221135513, 408.3078032167593, 350.5623583734902, 171.1125361496762]","[0.1933678150860295, 0.218937062547817, 0.3330874061957977, 0.24271933701305473, 0.31267159812533907, 0.2342244512121049]",3.5290118673538373,"[0.38, 0.39, -0.09, 0.37, -0.02, 0.31]",1.762530744884173
2,"[302.1717821259988, 376.94854707797407, nan, nan, nan, nan]","[0.22009226130418053, 0.23594448611450258, nan, nan, nan, nan]",0.7468637266754596,"[0.33, 0.4, nan, nan, nan, nan]",0.9145336735804376
3,"[203.55614638040083, 252.23579116992917, 187.376419484506, nan, nan, nan]","[0.2998391991020826, 0.274748857501312, 0.15791669946305203, nan, nan, nan]",0.6743732351800535,"[0.39, 0.39, 0.4, nan, nan, nan]",0.9460308744820928
4,"[416.82199130188167, 463.05942148146346, 244.34364377260755, 297.0480808499567, nan, nan]","[0.20376189133814698, 0.3784555952681917, 0.26919101500594217, 0.2471059265153116, nan, nan]",0.7745955285921169,"[0.32, -0.05, 0.02, 0.4, nan, nan]",0.9313904095205136
3,"[468.80345704804006, 424.6107000445651, 407.9719348298405, nan, nan, nan]","[0.2586311040552992, 0.27332375941933584, 0.28492278914390456, nan, nan, nan]",0.9920292475916404,"[0.38, 0.33, -0.11, nan, nan, nan]",1.3886639811646095
6,"[200.84573041763284, 397.4221608418445, 262.4228825183404, 483.69889150831165, 174.91104346440355, 466.5892345229203]","[0.25464838179243865, 0.30472816212234755, 0.3873873832228888, 0.34412324737720745, 0.1554981191527179, 0.31979864128991486]",1.2416948264530847,"[0.4, 0.03, -0.06, -0.26, 0.39, 0.39]",1.3670665215928073
4,"[464.71884138974156, 164.00890461417535, 385.08855345669326, 171.6512904550447, nan, nan]","[0.25032626836848787, 0.38901966664402504, 0.15854868153922266, 0.1922515935236037, nan, nan]",2.536162014485309,"[0.38, 0.1, 0.38, 0.38, nan, nan]",1.2416138693778225
6,"[220.55642658889207, 402.2923878421211, 431.3698583694835, 244.87120936450503, 438.21422275354723, 264.68857352494143]","[0.2872210902887228, 0.2657282917206903, 0.25888762768690043, 0.39812421831552536, 0.1895829984616799, 0.3421254701280878]",1.6321923068240662,"[0.3, 0.34, -0.03, -0.35000000000000003, 0.36, -0.21]",1.4642787311108652
6,"[470.1707028865513, 247.2935634672087, 335.30120635777917, 191.81447885778343, 229.41534834858, 221.1066493528033]","[0.2787604448307399, 0.27927730314149346, 0.32483796683395855, 0.309478713682633, 0.17280091903412453, 0.279068725555766]",2.258490007811868,"[0.4, 0.01, 0.05, 0.35000000000000003, 0.38, 0.4]",1.7271298209260395
3,"[411.56073103553325, 163.24933330955062, 407.1123247578285, nan, nan, nan]","[0.3565761138570902, 0.268454635349927, 0.1645295502485699, nan, nan, nan]",1.2217918460840227,"[0.38, 0.0, 0.4, nan, nan, nan]",1.2700280037064866
2,"[496.3706072631788, 459.75063087370216, nan, nan, nan, nan]","[0.3929527211413297, 0.28598701063356813, nan, nan, nan, nan]",0.6252587917881625,"[0.39, 0.38, nan, nan, nan, nan]",1.9517594706634271
3,"[463.83421317848246, 490.0648754988958, 412.44265791160603, nan, nan, nan]","[0.3605282807871495, 0.18066316141702682, 0.294417821054887, nan, nan, nan]",1.853840530473456,"[-0.29, 0.39, 0.39, nan, nan, nan]",1.2420623810916682
6,"[242.3998526470907, 248.5840913342395, 292.4747813133496, 244.54563459908078, 225.26886794519515, 360.0921737676571]","[0.31888778355950953, 0.16622359292811464, 0.2571511711127839, 0.36782245366402044, 0.27444979634090116, 0.21986081048561806]",1.9443035404331,"[0.02, 0.4, 0.37, -0.23, -0.09, 0.38]",1.184898535736152
3,"[432.859843467614, 468.92435016633925, 222.56483590539202, nan, nan, nan]","[0.38324972938027735, 0.22651159283515968, 0.20945888729078882, nan, nan, nan]",1.491842957175279,"[0.28, 0.4, 0.39, nan, nan, nan]",1.81546873992972
3,"[322.0971573719728, 277.5773234113067, 300.36877294221523, nan, nan, nan]","[0.26063445952756287, 0.3467668473665271, 0.35769426407154037, nan, nan, nan]",1.0208389388323869,"[0.4, 0.4, 0.4, nan, nan, nan]",1.886156600978757
2,"[478.2760250298568, 373.1008729819613, nan, nan, nan, nan]","[0.3418297780957128, 0.19740145973668927, nan, nan, nan, nan]",0.678171936640195,"[0.31, 0.4, nan, nan, nan, nan]",1.3666958453541478
5,"[397.79282294089546, 284.8544301160164, 398.535841755528, 292.81655444064006, 466.16651430236357, nan]","[0.3445031601254732, 0.17976542672013393, 0.3682869493833728, 0.2791284736617975, 0.333397836014508, nan]",0.9440305887705792,"[-0.12, 0.4, -0.05, -0.17, 0.4, nan]",1.2493385080500197
5,"[202.86008983776946, 300.1416137758019, 392.00582559421684, 487.8239877967595, 322.9655139258713, nan]","[0.336631797235477, 0.3772931833473534, 0.38085226331847344, 0.17367568860578622, 0.27385234850635326, nan]",1.2314688631106296,"[-0.1, -0.02, 0.03, 0.36, 0.35000000000000003, nan]",1.025241857855406
3,"[318.8407138281792, 266.5148111898576, 360.54670250300035, nan, nan, nan]","[0.29210913717604914, 0.29487782126196616, 0.154476176980162, nan, nan, nan]",1.296164106544232,"[0.27, 0.38, 0.38, nan, nan, nan]",1.2996455723207625
6,"[385.11519266438467, 408.666527033622, 317.852655412755, 281.8928511353797, 301.4177373557882, 456.06476211353674]","[0.20155796221159997, 0.2920723044238509, 0.3200968967761706, 0.18062639155214938, 0.25887159208518273, 0.24618488742472672]",1.1291914005813064,"[0.35000000000000003, 0.02, -0.16, 0.34, -0.02, 0.15]",1.1476456818221308
5,"[444.10882083594424, 367.9347463061324, 490.2202162644586, 441.55938757291966, 180.95294755127037, nan]","[0.30643774692971615, 0.26097578092499063, 0.3442785044389188, 0.3617924791155278, 0.3925845397612556, nan]",0.5908187068208071,"[0.4, 0.32, 0.05, -0.02, -0.07, nan]",1.3599669669290744
5,"[280.41008611102404, 268.34269882349156, 204.07076562929709, 289.280899806213, 253.15587038072374, nan]","[0.21582145656982055, 0.23304377157534795, 0.27888751743712514, 0.38583695787002437, 0.1804376234084868, nan]",0.5649162206708824,"[0.4, 0.18, -0.13, 0.12, 0.3, nan]",0.8786062678633035
4,"[233.94093031815106, 353.79433639342614, 382.55114674383987, 295.7965648021614, nan, nan]","[0.3364782906892101, 0.30040371471877225, 0.3006358184117067, 0.3880397910902342, nan, nan]",0.3618931935565739,"[-0.22, 0.35000000000000003, 0.4, -0.07, nan, nan]",1.3020806354362635
6,"[225.3253354062046, 256.5029885123156, 360.47293771130603, 285.2833994625006, 404.97872068637776, 205.79376132037373]","[0.23063356430541468, 0.26761571218813685, 0.2675195563815568, 0.2853695883581774, 0.15841124423546105, 0.2225485395658142]",4.161839969543964,"[0.34, 0.4, 0.4, -0.12, 0.4, 0.36]",1.927987988627776
3,"[357.8115371077231, 460.54556406098385, 322.6629266164441, nan, nan, nan]","[0.391125575021476, 0.2542031218453992, 0.1981192514277931, nan, nan, nan]",0.1017406514258467,"[-0.26, 0.36, 0.16, nan, nan, nan]",0.925128159985699
4,"[326.53301695934596, 203.05849647731654, 395.48387449484215, 387.68573537835977, nan, nan]","[0.15866392627804216, 0.3159536104778694, 0.32784108332656214, 0.22402036853681417, nan, nan]",0.0116452074803374,"[0.34, -0.09, 0.03, 0.18, nan, nan]",0.6752617057604328
4,"[176.18185417437013, 314.1831716730244, 481.34370030365795, 192.95406968239615, nan, nan]","[0.15733349829760945, 0.20378255162344755, 0.2825829058846928, 0.21300010063119493, nan, nan]",2.514300146213808,"[0.4, 0.35000000000000003, 0.36, 0.37, nan, nan]",1.5786533317558762
6,"[339.7984143729316, 368.5642991399643, 282.7663473747997, 201.7269982768007, 159.06020186981817, 267.6953819644397]","[0.37137750351761556, 0.22472332759771693, 0.3120434566102788, 0.26696393191439066, 0.2512574313829873, 0.1639833734020308]",1.7469438150022365,"[-0.06, 0.37, 0.4, -0.04, 0.33, 0.26]",1.4796709072862622
2,"[415.24155657818415, 487.456681392612, nan, nan, nan, nan]","[0.2559128238351005, 0.1793778228264908, nan, nan, nan, nan]",2.192991670073256,"[0.4, 0.4, nan, nan, nan, nan]",1.1604617851534051
5,"[208.27953870916264, 478.12358951114544, 162.5245239189373, 287.55253641803694, 445.8463536157996, nan]","[0.22235474227268523, 0.2998090470487367, 0.16473341929620983, 0.16910675228328828, 0.1689964314322388, nan]",2.53309568136443,"[0.34, -0.1, 0.37, 0.23, 0.39, nan]",1.1146383163749467
4,"[314.4173456951704, 314.43045167921935, 392.6911327566453, 448.40490860061067, nan, nan]","[0.3242881304702659, 0.3155846015020784, 0.20584609085522057, 0.18403873300559828, nan, nan]",1.492326547125029,"[0.08, 0.05, 0.35000000000000003, 0.35000000000000003, nan, nan]",0.9595701729627414
6,"[349.7728342332366, 174.0586479398105, 333.5197936442205, 301.35251554837964, 454.15407222793255, 176.79113917421242]","[0.15811928896640548, 0.3556716084495863, 0.19425950558519867, 0.2737660007452746, 0.29083944363060954, 0.24269968001122613]",1.9432472189058048,"[0.39, -0.21, 0.4, -0.17, -0.19, 0.29]",0.9529887738809872
